Category,Processed_Message,Anomaly_Label
0,"['sorry', 'da', 'gone', 'mad', 'many', 'pending', 'work']",normal
0,"['much', 'got', 'cleaning']",normal
0,"['hows', 'favourite', 'person', 'today', 'r', 'u', 'workin', 'hard', 'couldnt', 'sleep', 'last', 'nite', 'nearly', 'rang', 'u', '430']",normal
1,"['sunshine', 'quiz', 'win', 'super', 'sony', 'dvd', 'recorder', 'canname', 'capital', 'australia', 'text', 'mquiz', '82277', 'b']",normal
0,"['ü', 'called', 'dad', 'oredi']",normal
0,"['good', 'think', 'could', 'send', 'pix', 'would', 'love', 'see', 'top', 'bottom']",normal
0,"['nvm', 'im', 'going', 'wear', 'sport', 'shoe', 'anyway', 'im', 'going', 'late', 'leh']",normal
0,"['sorry', 'ill', 'call', 'later', 'meeting']",normal
0,"['long', 'fuckin', 'showr']",normal
0,"['received', 'understood', 'n', 'acted', 'upon']",normal
0,"['finally', 'came', 'fix', 'ceiling']",normal
0,"['u', 'need', 'presnts', 'always', 'bcz', 'u', 'cant', 'mi', 'love', 'jeevithathile', 'irulinae', 'neekunna', 'prakasamanu', 'sneham', 'prakasam', 'ennal', 'prabha', 'mn', 'prabha', 'islove', 'got', 'dont', 'mi']",normal
0,"['jus', 'finish', 'blowing', 'hair', 'u', 'finish', 'dinner', 'already']",normal
0,"['im', 'bus', 'love']",normal
0,"['lol', 'knew', 'saw', 'dollar', 'store']",normal
1,"['please', 'call', 'customer', 'service', 'representative', '0800', '169', '6031', '10am9pm', 'guaranteed', '£1000', 'cash', '£5000', 'prize']",normal
1,"['today', 'voda', 'number', 'ending', '7634', 'selected', 'receive', '£350', 'reward', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '7684', 'standard', 'rate', 'apply']",normal
0,"['saturday', 'sunday', 'holiday', 'difficult']",normal
0,"['everybody', 'fun', 'evening', 'miss']",normal
0,"['got', 'hella', 'gas', 'money', 'want', 'go', 'grand', 'nature', 'adventure', 'galileo', 'little', 'bit']",anomaly
0,"['im', 'meeting', 'call', 'later']",anomaly
0,"['oh', 'wow', 'thats', 'gay', 'firmware', 'update', 'help']",normal
0,"['wont', 'move', 'morphine']",normal
0,"['come', 'din', 'c', 'ü', 'yup', 'cut', 'hair']",normal
0,"['k', 'k', 'pa', 'lunch', 'aha']",normal
0,"['oh', 'ho', 'first', 'time', 'u', 'use', 'type', 'word']",normal
0,"['captain', 'vijaykanth', 'comedy', 'captain', 'tvhe', 'drunken']",normal
0,"['course', 'guess', 'god', 'got', 'hold', 'right']",normal
0,"['hide', 'anythiing', 'keeping', 'distance']",normal
0,['havent'],normal
1,"['ripped', 'get', 'mobile', 'content', 'wwwclubmobycom', 'call', '08717509990', 'polytruepixringtonesgames', 'six', 'downloads', '3']",anomaly
0,"['sorry', 'din', 'lock', 'keypad']",normal
0,"['u', 'got', 'person', 'story']",normal
0,"['planning', 'come', 'chennai']",normal
1,"['tried', 'contact', 'reply', 'offer', 'video', 'phone', '750', 'anytime', 'network', 'min', 'half', 'price', 'line', 'rental', 'camcorder', 'reply', 'call', '08000930705']",normal
0,"['god', 'created', 'gap', 'btwn', 'ur', 'finger', 'dat', 'sum1', 'vry', 'special', 'fill', 'gap', 'holding', 'ur', 'hand', 'plz', 'dont', 'ask', 'created', 'much', 'gap', 'leg']",normal
0,"['okay', 'going', 'sleep', 'later']",normal
0,"['please', 'protect', 'ethreats', 'sib', 'never', 'asks', 'sensitive', 'information', 'like', 'passwordsatmsms', 'pin', 'thru', 'email', 'never', 'share', 'password', 'anybody']",normal
0,"['finally', 'ha', 'happened', 'aftr', 'decade', 'beer', 'cheaper', 'petrol', 'goverment', 'expects', 'u', 'drink', 'dont', 'drive']",normal
1,"['£400', 'xmas', 'reward', 'waiting', 'computer', 'ha', 'randomly', 'picked', 'loyal', 'mobile', 'customer', 'receive', '£400', 'reward', 'call', '09066380611']",normal
0,"['r', 'e', 'meeting', 'tmr']",normal
0,"['lol', 'yes', 'add', 'spice', 'day']",normal
0,"['hope', 'great', 'day']",normal
0,"['prasanth', 'ettans', 'mother', 'passed', 'away', 'last', 'night', 'pray', 'family']",normal
0,"['k', 'ill', 'work', 'something']",normal
1,"['private', '2003', 'account', 'statement', 'show', '800', 'unredeemed', 'point', 'call', '08718738002', 'identifier', 'code', '48922', 'expires', '211104']",normal
0,"['message', 'great', 'doctor', 'india', '1', 'drink', 'appy', 'fizz', 'contains', 'cancer', 'causing', 'age']",normal
0,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",normal
0,"['call', 'tell', 'infront', 'call']",normal
0,"['ok', 'prob']",normal
0,"['lady', 'first', 'genus', 'second', 'k']",normal
0,"['yes', 'please', 'swimming']",normal
0,"['mum', 'going', 'robinson', 'already']",normal
0,"['ok', 'set', 'let', 'u', 'noe', 'e', 'detail', 'later']",normal
0,"['nottel', 'software', 'name']",normal
0,"['send', 'print', 'da']",normal
0,"['im', 'realy', 'soz', 'imat', 'mum', '2nite', '2moro']",normal
0,"['wa', 'born', 'god', 'said', 'oh', 'another', 'idiot', 'born', 'god', 'said', 'oh', 'competition', 'knew', 'one', 'day', 'two', 'become', 'freinds', 'forever']",normal
0,"['didnt', 'get', 'ur', 'full', 'msgsometext', 'missing', 'send']",anomaly
0,"['probably', 'im', 'almost', 'gas', 'get', 'cash', 'tomorrow']",anomaly
1,"['customer', 'service', 'announcement', 'recently', 'tried', 'make', 'delivery', 'unable', 'please', 'call', '07099833605', 'reschedule', 'ref9280114']",normal
0,"['forgot', '2', 'ask', 'ü', 'smth', 'card', 'da', 'present', 'lei', 'ü', 'want', '2', 'write', 'smth', 'sign']",normal
0,"['im', 'leaving', 'house']",normal
1,"['hi', 'babe', 'chloe', 'r', 'u', 'wa', 'smashed', 'saturday', 'night', 'wa', 'great', 'wa', 'weekend', 'u', 'missing', 'sp', 'visionsmscom', 'text', 'stop', 'stop', '150ptext']",normal
0,"['ü', 'ready', 'call']",normal
0,"['wewa', '130', 'iriver', '255', '128', 'mb']",normal
0,"['good', 'thing', 'im', 'getting', 'connection', 'bw']",normal
0,"['sry', 'dajst', 'nw', 'came', 'home']",normal
0,"['thats', 'cool', 'hell', 'night', 'lem', 'know', 'youre', 'around']",normal
0,"['staying', 'town']",normal
0,"['haha', 'yeah', '2', 'oz', 'kind', 'shitload']",normal
0,"['ok', 'u', 'take', 'shopping', 'u', 'get', 'paid']",normal
0,"['life', 'mean', 'lot', 'love', 'life', 'love', 'people', 'life', 'world', 'call', 'friend', 'call', 'world', 'ge']",normal
0,"['alright', 'well', 'bring', 'see', 'like', 'ltgt', 'min']",normal
0,"['pls', 'dont', 'play', 'others', 'life']",normal
0,"['eatin', 'lunch']",normal
0,"['hmmmbut', 'give', 'one', 'day']",normal
0,"['didnt', 'try', 'g', 'decided', 'head']",normal
0,"['ok', 'prob']",normal
0,"['surly', 'ill', 'give', 'coming', 'review']",normal
0,"['march', 'ending', 'ready', 'call', 'sure', 'problem', 'capital', 'never', 'complete', 'far', 'hows', 'work', 'lady']",normal
0,"['tessypls', 'favor', 'pls', 'convey', 'birthday', 'wish', 'nimyapls', 'dnt', 'forget', 'today', 'birthday', 'shijas']",normal
0,"['pls', 'give', 'food', 'preferably', 'pap', 'slowly', 'load', 'sugar', 'take', 'hour', 'give', 'water', 'slowly']",normal
1,"['urgent', 'mobile', '07808726822', 'wa', 'awarded', '£2000', 'bonus', 'caller', 'prize', '020903', '2nd', 'attempt', 'contact', 'call', '08718729758', 'box95qu']",normal
0,"['guy', 'get', 'used', 'dumb', 'realize']",normal
0,"['okey', 'dokey', '‘', 'bit', 'sorting', 'stuff']",normal
0,"['dawhats', 'plan']",normal
0,"['yes', 'fine']",normal
1,"['win', 'winner', 'mr', 'foley', 'ipod', 'exciting', 'prize', 'soon', 'keep', 'eye', 'ur', 'mobile', 'visit', 'wwwwin82050couk']",normal
0,"['liked', 'new', 'mobile']",normal
0,['anytime'],normal
0,"['mmmmmmm', 'snuggle', 'deep', 'contented', 'sigh', 'whisper', 'fucking', 'love', 'much', 'barely', 'stand']",normal
0,"['yar', 'say', 'got', 'error']",normal
0,"['hey', 'anyway']",normal
0,"['wow', 'healthy', 'old', 'airport', 'rd', 'lor', 'cant', 'thk', 'anything', 'else', 'ill', 'b', 'bathing', 'dog', 'later']",normal
0,"['wif', 'family', 'booking', 'tour', 'package']",normal
0,"['say', 'bold', 'torch', 'later', 'one', 'torch', '2bold']",normal
0,"['haha', 'awesome', 'might', 'need', 'take', 'doin', 'tonight']",normal
0,"['ya', 'knw', 'u', 'vl', 'givits', 'ok', 'thanks', 'kanoanyway', 'enjoy', 'wit', 'ur', 'family', 'wit', '1st', 'salary']",normal
0,"['huh', 'slow', 'tot', 'u', 'reach', 'long', 'ago', 'liao', 'u', '2', 'day', '4', 'leh']",normal
0,"['thats', 'cool', 'princess', 'cover', 'face', 'hot', 'sticky', 'cum']",normal
0,"['big', 'brother', '‘', 'really', 'scraped', 'barrel', 'shower', 'social', 'misfit']",normal
0,"['oops', 'thk', 'dun', 'haf', 'enuff', 'go', 'check', 'tell', 'ü']",anomaly
0,"['s8', 'min', 'go', 'lunch']",anomaly
0,"['hey', 'happened', 'u', 'switch', 'ur', 'cell', 'whole', 'day', 'isnt', 'good', 'u', 'care', 'give', 'call', 'tomorrow']",anomaly
0,"['k', 'addie', 'amp', 'art', 'ill', 'get', 'home']",normal
0,"['uncle', 'atlanta', 'wish', 'guy', 'great', 'semester']",normal
0,"['aiyo', 'lesson', 'early', 'im', 'still', 'sleepin', 'haha', 'okie', 'u', 'go', 'home', 'liao', 'den', 'confirm', 'w', 'lor']",anomaly
0,"['forgot', 'tell', 'ü', 'smth', 'ü', 'like', 'number', 'section', 'clearer']",normal
0,"['yup', 'anything', 'lor', 'u', 'dun', 'wan', 'ok']",normal
0,"['im', 'home', 'love', 'still', 'awake', 'loving', 'kiss']",normal
0,"['hello', 'peach', 'cake', 'tasts', 'lush']",normal
1,"['free', 'game', 'get', 'rayman', 'golf', '4', 'free', 'o2', 'game', 'arcade', '1st', 'get', 'ur', 'game', 'setting', 'reply', 'post', 'save', 'activ8', 'press', '0', 'key', 'arcade', 'termsapply']",anomaly
0,"['therell', 'minor', 'shindig', 'place', 'later', 'tonight', 'interested']",normal
0,"['jason', 'say', 'cool', 'pick', 'place', 'like', 'hour']",normal
1,"['mobile', '10', 'mths', 'update', 'latest', 'cameravideo', 'phone', 'free', 'keep', 'ur', 'number', 'get', 'extra', 'free', 'minstexts', 'text', 'yes', 'call']",anomaly
0,"['career', 'tel', 'added', 'u', 'contact', 'indyarockscom', 'send', 'free', 'sm', 'remove', 'phonebook', 'sm', 'ltgt']",normal
0,"['ive', 'reached', 'already']",normal
0,"['dont', 'know', 'ask', 'brother', 'nothing', 'problem', 'thing', 'told']",normal
0,"['keng', 'rocking', 'ash']",normal
0,"['wat', 'time', 'r', 'ü', 'going', 'xins', 'hostel']",normal
0,"['good', 'morning', 'dear', 'shijutta', 'great', 'amp', 'successful', 'day']",normal
1,"['buy', 'space', 'invader', '4', 'chance', '2', 'win', 'orig', 'arcade', 'game', 'console', 'press', '0', 'game', 'arcade', 'std', 'wap', 'charge', 'see', 'o2coukgames', '4', 'term', 'setting', 'purchase']",normal
0,"['oh', 'kafter', 'placement', 'ah']",normal
0,"['possession', 'especially', 'first', 'offense']",normal
0,"['nt', 'driving', 'even', 'many', 'reason', 'called', 'bbdthts', 'chikku', 'hw', 'abt', 'dvg', 'coldheard', 'tht', 'vinobanagar', 'violence', 'hw', 'conditionand', 'hw', 'ru', 'problem']",normal
0,"['bought', 'test', 'yesterday', 'something', 'let', 'know', 'exact', 'day', 'u', 'ovulatewhen', 'get', '2u', '2', '3wks', 'pls', 'pls', 'dont', 'fret', 'know', 'u', 'r', 'worried', 'pls', 'relax', 'also', 'anything', 'ur', 'past', 'history', 'u', 'need', 'tell']",anomaly
0,"['pizza', 'u', 'want']",normal
0,"['keep', 'seeing', 'weird', 'shit', 'bein', 'woah', 'realising', 'actually', 'reasonable', 'im', 'oh']",normal
0,"['many', 'happy', 'return', 'day', 'wish', 'happy', 'birthday']",normal
0,"['ya', 'nice', 'ready', 'thursday']",normal
0,"['hospital', 'da', 'return', 'home', 'evening']",normal
0,"['thinking', 'u', 'x']",normal
1,"['camera', 'awarded', 'sipix', 'digital', 'camera', 'call', '09061221066', 'fromm', 'landline', 'delivery', 'within', '28', 'day']",normal
0,"['orh', 'tot', 'u', 'say', 'still', 'dun', 'believe']",normal
0,"['put', 'sign', 'choose', 'number', 'pin', 'show', 'right']",normal
0,"['beauty', 'life', 'next', 'second', 'hide', 'thousand', 'secret', 'wish', 'every', 'second', 'wonderful', 'ur', 'life', 'gud', 'n8']",normal
0,"['thanx', 'u', 'darlinim', 'cool', 'thanx', 'bday', 'drink', '2', 'nite', '2morrow', 'take', 'care', 'c', 'u', 'soonxxx']",normal
0,"['youre', 'still', 'maybe', 'leave', 'credit', 'card', 'get', 'gas', 'get', 'back', 'like', 'told']",normal
1,"['weekly', 'coolmob', 'tone', 'ready', 'download', 'week', 'new', 'tone', 'include', '1', 'crazy', 'frogaxel', 'f', '2', 'akonlonely', '3', 'black', 'eyeddont', 'p', 'info', 'n']",normal
0,"['well', 'boy', 'glad', 'g', 'wasted', 'night', 'applebees', 'nothing']",normal
1,"['cashbincouk', 'get', 'lot', 'cash', 'weekend', 'wwwcashbincouk', 'dear', 'welcome', 'weekend', 'got', 'biggest', 'best', 'ever', 'cash', 'give', 'away']",normal
0,"['ok', 'lor', 'u', 'wan', 'go', 'look', '4', 'u']",anomaly
0,"['u', 'wan', '2', 'haf', 'lunch', 'im', 'da', 'canteen']",normal
0,"['dont', 'make', 'life', 'stressfull', 'always', 'find', 'time', 'laugh', 'may', 'add', 'year', 'life', 'surely', 'add', 'life', 'ur', 'year', 'gud', 'ni8swt', 'dream']",normal
0,"['hey', 'look', 'like', 'wa', 'wrong', 'one', 'kappa', 'guy', 'number', 'still', 'phone', 'want', 'text', 'see', 'around']",normal
1,"['urgent', 'mobile', 'number', 'ha', 'awarded', '£2000', 'prize', 'guaranteed', 'call', '09061790121', 'land', 'line', 'claim', '3030', 'valid', '12hrs', '150ppm']",normal
1,"['thanks', '4', 'continued', 'support', 'question', 'week', 'enter', 'u', 'in2', 'draw', '4', '£100', 'cash', 'name', 'new', 'u', 'president', 'txt', '80082']",normal
0,"['im', 'home', 'doc', 'gave', 'pain', 'med', 'say', 'everything', 'fine']",normal
0,"['é', '140', 'ardé', 'rest', 'ard', '180', 'leastwhich', 'é', 'price', '4', 'é', '2', 'bedrm', '900']",normal
0,"['lovely', 'night', 'xxx']",normal
0,"['prepare', 'pleasured']",normal
0,"['hitechnical', 'supportproviding', 'assistance', 'u', 'customer', 'call', 'email']",normal
0,"['text', 'way', 'cup', 'stop', 'work', 'bus']",normal
0,"['whens', 'radio', 'show']",normal
1,"['unique', 'user', 'id', '1172', 'removal', 'send', 'stop', '87239', 'customer', 'service', '08708034412']",normal
0,"['im', 'sure', 'still', 'available', 'though']",normal
0,"['watever', 'relation', 'u', 'built', 'dis', 'world', 'thing', 'remains', 'atlast', 'iz', 'lonlines', 'lotz', 'n', 'lot', 'memory', 'feeling']",normal
0,"['cheer', 'lou', 'yeah', 'wa', 'goodnite', 'shame', 'u', 'neva', 'came', 'c', 'ya', 'gailxx']",normal
0,"['hii', 'got', 'money', 'da']",normal
0,"['hi', 'mobile', 'ltgt', 'ha', 'added', 'contact', 'list', 'wwwfullonsmscom', 'great', 'place', 'send', 'free', 'sm', 'people', 'visit', 'fullonsmscom']",normal
0,"['ok', 'u', 'tell', 'wat', 'time', 'u', 'coming', 'later', 'lor']",normal
0,"['u', 'repeat', 'e', 'instruction', 'wats', 'e', 'road', 'name', 'ur', 'house']",normal
0,"['many', 'people', 'seems', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'maintain', 'till', 'life', 'end', 'shjas']",normal
0,"['quite', 'lor', 'dun', 'tell', 'wait', 'get', 'complacent']",normal
0,"['sorry', 'completely', 'forgot', 'pop', 'em', 'round', 'week', 'still']",normal
0,"['u', 'r', 'beautiful', 'girl', 'ive', 'ever', 'seen', 'u', 'r', 'baby', 'come', 'c', 'common', 'room']",normal
0,"['cant', 'see', 'join', 'denis', 'mina', 'doe', 'denis', 'want', 'alone', 'time']",normal
0,"['sen', 'told', 'going', 'join', 'uncle', 'finance', 'cbe']",normal
0,"['yup', 'hey', 'one', 'day', 'fri', 'ask', 'miwa', 'jiayin', 'take', 'leave', 'go', 'karaoke']",anomaly
0,"['call', 'senthil', 'hsbc']",normal
0,"['especially', 'since', 'talk', 'boston', 'personal', 'statement', 'lol', 'woulda', 'changed', 'realized', 'said', 'nyc', 'say', 'boston']",normal
0,"['indeed', 'way', 'wa', 'either']",normal
1,"['urgent', 'call', '09066649731from', 'landline', 'complimentary', '4', 'ibiza', 'holiday', '£10000', 'cash', 'await', 'collection', 'sae', 'tc', 'po', 'box', '434', 'sk3', '8wp', '150ppm', '18']",normal
0,"['holy', 'living', 'christ', 'taking', 'long']",normal
0,"['ü', 'thk', 'wat', 'eat', 'tonight']",normal
0,"['thanx', 'yup', 'coming', 'back', 'sun', 'finish', 'dinner', 'going', 'back', '2', 'hotel', 'time', 'fly', 'tog', '4', 'exactly', 'mth', 'today', 'hope', 'well', 'haf', 'many', 'mths', 'come']",normal
0,"['opposite', 'side', 'dropped']",normal
0,"['yup', 'izzit', 'still', 'raining', 'heavily', 'co', 'im', 'e', 'mrt', 'cant', 'c', 'outside']",normal
0,"['send', 'resume']",normal
0,"['gd', 'luck', '4', 'ur', 'exam']",normal
0,"['u', 'ask', 'next', 'sat', 'make', 'im', 'ok', 'lor']",normal
0,"['sorry', 'wa', 'uncle', 'ill', 'keep', 'touch']",normal
0,"['saw', 'guy', 'doll', 'last', 'night', 'patrick', 'swayze', 'wa', 'great']",normal
1,"['urgent', '2nd', 'attempt', 'contact', 'u', '£900', 'prize', 'yesterday', 'still', 'awaiting', 'collection', 'claim', 'call', '09061702893']",normal
1,"['santa', 'calling', 'would', 'little', 'one', 'like', 'call', 'santa', 'xmas', 'eve', 'call', '09077818151', 'book', 'time', 'calls150ppm', 'last', '3mins', '30', 'tc', 'wwwsantacallingcom']",normal
0,"['come', 'home', 'dont', 'want', 'u', 'miserable']",normal
0,"['dont', 'know', 'shes', 'getting', 'message']",normal
0,"['cool', 'tyler', 'take', 'gon', 'na', 'buy', 'drop', 'place', 'later', 'tonight', 'total', 'order', 'quarter', 'got', 'enough']",normal
0,"['guy', 'car', 'shop', 'wa', 'flirting', 'got', 'phone', 'number', 'paperwork', 'called', 'texted', 'im', 'nervous', 'course', 'may', 'address', 'call', 'bos', 'tell', 'knowing', 'may', 'get', 'fired']",anomaly
0,"['reverse', 'cheating', 'mathematics']",normal
0,"['plan', 'manage']",normal
0,"['er', 'hello', 'thing', '‘', 'quite', 'go', 'plan', '–', 'limping', 'slowly', 'home', 'followed', 'aa', 'exhaust', 'hanging']",anomaly
0,"['sorry', 'delay', 'yes', 'master']",normal
0,"['call', 'u', 'finish', 'come', 'n', 'pick', 'u']",normal
1,"['private', '2004', 'account', 'statement', '0784987', 'show', '786', 'unredeemed', 'bonus', 'point', 'claim', 'call', '08719180219', 'identifier', 'code', '45239', 'expires', '060505']",normal
0,"['whats', 'oga', 'left', 'phone', 'home', 'saw', 'ur', 'message', 'hope', 'good', 'great', 'weekend']",normal
0,"['dont', 'worry', 'though', 'understand', 'important', 'put', 'place', 'poorly', 'thought', 'punishment', 'face', 'worst', 'thing', 'ha', 'ever', 'happened', 'brb', 'gon', 'na', 'go', 'kill']",anomaly
0,"['honey', 'pls', 'find', 'much', 'sell', 'predicte', 'nigeria', 'many', 'time', 'used', 'important', 'reply', 'monday']",normal
0,"['e', 'admin', 'building', 'might', 'b', 'slightly', 'earlier', 'ill', 'call', 'u', 'im', 'reaching']",anomaly
0,"['fyi', 'im', 'usf', 'swing', 'room', 'whenever']",normal
0,"['call', 'ltgt', 'min', 'thats', 'ok']",normal
0,"['ummmmmaah', 'many', 'many', 'happy', 'return', 'day', 'dear', 'sweet', 'heart', 'happy', 'birthday', 'dear']",normal
0,"['ü', 'home', 'work', 'meh']",normal
0,"['anything', 'valuable', '2', 'situation', 'first', 'getting', 'second', 'loosing']",normal
0,"['mark', 'taking', 'forever', 'pick', 'prescription', 'pain', 'coming', 'back']",normal
0,"['hows', 'ur', 'paper']",normal
0,"['got', 'smaller', 'capacity', 'one', 'quite', 'ex']",normal
1,"['check', 'choose', 'babe', 'video', 'smsshsexnetun', 'fgkslpopw', 'fgkslpo']",normal
0,"['im', 'good', 'thinking']",normal
1,"['u', 'r', 'winner', 'u', 'ave', 'specially', 'selected', '2', 'receive', '£1000', 'cash', '4', 'holiday', 'flight', 'inc', 'speak', 'live', 'operator', '2', 'claim', '0871277810710pmin', '18']",normal
0,[],normal
0,"['thought', 'bout', 'drink', 'tap', 'spile', 'seven', 'pub', 'gas', 'st', 'broad', 'st', 'canal', 'ok']",normal
0,"['going', 'sleep', 'tired', 'travel']",normal
0,"['haha', 'wa', 'thinkin']",normal
0,"['yup', 'giving', 'problem', 'mayb', 'ill', 'jus', 'leave']",normal
0,"['lol', 'trying', 'make', 'day', 'little', 'interesting']",normal
0,"['long', 'get', 'reply', 'defer', 'admission', 'til', 'next', 'semester']",normal
0,"['word', 'checkmate', 'chess', 'come', 'persian', 'phrase', 'shah', 'maat', 'mean', 'king', 'dead', 'goodmorning', 'good', 'day']",normal
0,"['po', 'de', 'need', 'job', 'aha']",normal
0,"['rat', 'hey', 'u', 'ever', 'vote', 'next', 'theme']",normal
1,"['new', 'mobile', '2004', 'must', 'go', 'txt', 'nokia', '89545', 'collect', 'today', '£1', 'www4tcbiz', '2optout', '08718726270150gbpmtmsg18', 'txtauction']",anomaly
0,"['hope', 'pee', 'burn', 'tonite']",normal
0,"['oh', 'rite', 'well', 'im', 'best', 'mate', 'pete', 'went', '4', 'week', '2geva', 'longer', 'week']",normal
0,"['yay', 'cant', 'wait', 'party', 'together']",normal
0,"['photoshop', 'make', 'computer', 'shut']",normal
